SKU,Channel,Date,Sales
810128950244,Shopify,10/1/2024,1
810128950244,Shopify,11/1/2024,1
810128950244,Shopify,12/1/2024,1
810128952774,Shopify,1/1/2024,0
810128952774,Shopify,2/1/2024,0
810128952774,Shopify,3/1/2024,0
810128952774,Shopify,4/1/2024,1
810128952774,Shopify,5/1/2024,0
810128952774,Shopify,6/1/2024,1
810128952774,Shopify,7/1/2024,1
810128952774,Shopify,8/1/2024,1
810128952774,Shopify,9/1/2024,0
810128952774,Shopify,10/1/2024,0
810128952774,Shopify,11/1/2024,0
810128952774,Shopify,12/1/2024,0
850035852866,Shopify,1/1/2024,1
850035852866,Shopify,2/1/2024,0
850035852866,Shopify,3/1/2024,0
850035852866,Shopify,4/1/2024,0
850035852866,Shopify,5/1/2024,1
850035852866,Shopify,6/1/2024,1
850035852866,Shopify,7/1/2024,1
850035852866,Shopify,8/1/2024,0
850035852866,Shopify,9/1/2024,1
850035852866,Shopify,10/1/2024,1
850035852866,Shopify,11/1/2024,3
850035852866,Shopify,12/1/2024,1
850035852880,Shopify,1/1/2024,0
850035852880,Shopify,2/1/2024,0
850035852880,Shopify,3/1/2024,0
850035852880,Shopify,4/1/2024,0
850035852880,Shopify,5/1/2024,0
850035852880,Shopify,6/1/2024,1
850035852880,Shopify,7/1/2024,1
850035852880,Shopify,8/1/2024,1
850035852880,Shopify,9/1/2024,1
850035852880,Shopify,10/1/2024,0
850035852880,Shopify,11/1/2024,1
850035852880,Shopify,12/1/2024,3
810128950183,Shopify,1/1/2024,0
810128950183,Shopify,2/1/2024,0
810128950183,Shopify,3/1/2024,0
810128950183,Shopify,4/1/2024,5
810128950183,Shopify,5/1/2024,1
810128950183,Shopify,6/1/2024,1
810128950183,Shopify,7/1/2024,1
810128950183,Shopify,8/1/2024,2
810128950183,Shopify,9/1/2024,1
810128950183,Shopify,10/1/2024,1
810128950183,Shopify,11/1/2024,5
810128950183,Shopify,12/1/2024,0
810128951135,Shopify,1/1/2024,1
810128951135,Shopify,2/1/2024,0
810128951135,Shopify,3/1/2024,1
810128951135,Shopify,4/1/2024,4
810128951135,Shopify,5/1/2024,0
810128951135,Shopify,6/1/2024,1
810128951135,Shopify,7/1/2024,1
810128951135,Shopify,8/1/2024,1
810128951135,Shopify,9/1/2024,0
810128951135,Shopify,10/1/2024,1
810128951135,Shopify,11/1/2024,3
810128951135,Shopify,12/1/2024,2
810128952132,Shopify,1/1/2024,0
810128952132,Shopify,2/1/2024,0
810128952132,Shopify,3/1/2024,0
810128952132,Shopify,4/1/2024,0
810128952132,Shopify,5/1/2024,1
810128952132,Shopify,6/1/2024,1
810128952132,Shopify,7/1/2024,1
810128952132,Shopify,8/1/2024,1
810128952132,Shopify,9/1/2024,1
810128952132,Shopify,10/1/2024,1
810128952132,Shopify,11/1/2024,1
810128952132,Shopify,12/1/2024,0
810128952835,Shopify,1/1/2024,0
810128952835,Shopify,2/1/2024,0
810128952835,Shopify,3/1/2024,0
810128952835,Shopify,4/1/2024,0
810128952835,Shopify,5/1/2024,0
810128952835,Shopify,6/1/2024,2
810128952835,Shopify,7/1/2024,2
810128952835,Shopify,8/1/2024,1
810128952835,Shopify,9/1/2024,0
810128952835,Shopify,10/1/2024,0
810128952835,Shopify,11/1/2024,0
810128952835,Shopify,12/1/2024,0
810128952156,Shopify,1/1/2024,0
810128952156,Shopify,2/1/2024,1
810128952156,Shopify,3/1/2024,3
810128952156,Shopify,4/1/2024,1
810128952156,Shopify,5/1/2024,2
810128952156,Shopify,6/1/2024,1
810128952156,Shopify,7/1/2024,1
810128952156,Shopify,8/1/2024,1
810128952156,Shopify,9/1/2024,0
810128952156,Shopify,10/1/2024,1
810128952156,Shopify,11/1/2024,0
810128952156,Shopify,12/1/2024,1
810128951265,Shopify,1/1/2024,1
810128951265,Shopify,2/1/2024,1
810128951265,Shopify,3/1/2024,3
810128951265,Shopify,4/1/2024,3
810128951265,Shopify,5/1/2024,4
810128951265,Shopify,6/1/2024,1
810128951265,Shopify,7/1/2024,1
810128951265,Shopify,8/1/2024,1
810128951265,Shopify,9/1/2024,5
810128951265,Shopify,10/1/2024,5
810128951265,Shopify,11/1/2024,4
810128951265,Shopify,12/1/2024,1
850035852804,Shopify,1/1/2024,0
850035852804,Shopify,2/1/2024,0
850035852804,Shopify,3/1/2024,0
850035852804,Shopify,4/1/2024,0
850035852804,Shopify,5/1/2024,1
850035852804,Shopify,6/1/2024,1
850035852804,Shopify,7/1/2024,1
850035852804,Shopify,8/1/2024,1
850035852804,Shopify,9/1/2024,1
850035852804,Shopify,10/1/2024,1
850035852804,Shopify,11/1/2024,1
850035852804,Shopify,12/1/2024,0
810128951258,Shopify,1/1/2024,1
810128951258,Shopify,2/1/2024,0
810128951258,Shopify,3/1/2024,1
810128951258,Shopify,4/1/2024,0
810128951258,Shopify,5/1/2024,0
810128951258,Shopify,6/1/2024,1
810128951258,Shopify,7/1/2024,1
810128951258,Shopify,8/1/2024,2
810128951258,Shopify,9/1/2024,3
810128951258,Shopify,10/1/2024,3
810128951258,Shopify,11/1/2024,0
810128951258,Shopify,12/1/2024,2
810128951272,Shopify,1/1/2024,0
810128951272,Shopify,2/1/2024,0
810128951272,Shopify,3/1/2024,2
810128951272,Shopify,4/1/2024,2
810128951272,Shopify,5/1/2024,2
810128951272,Shopify,6/1/2024,2
810128951272,Shopify,7/1/2024,2
810128951272,Shopify,8/1/2024,3
810128951272,Shopify,9/1/2024,1
810128951272,Shopify,10/1/2024,2
810128951272,Shopify,11/1/2024,1
810128951272,Shopify,12/1/2024,1
810128950916,Shopify,1/1/2024,0
810128950916,Shopify,2/1/2024,1
810128950916,Shopify,3/1/2024,0
810128950916,Shopify,4/1/2024,0
810128950916,Shopify,5/1/2024,1
810128950916,Shopify,6/1/2024,1
810128950916,Shopify,7/1/2024,1
810128950916,Shopify,8/1/2024,1
810128950916,Shopify,9/1/2024,1
810128950916,Shopify,10/1/2024,1
810128950916,Shopify,11/1/2024,1
810128950916,Shopify,12/1/2024,0
850035852767,Shopify,1/1/2024,2
850035852767,Shopify,2/1/2024,0
850035852767,Shopify,3/1/2024,1
850035852767,Shopify,4/1/2024,0
850035852767,Shopify,5/1/2024,1
850035852767,Shopify,6/1/2024,1
850035852767,Shopify,7/1/2024,1
850035852767,Shopify,8/1/2024,3
850035852767,Shopify,9/1/2024,3
850035852767,Shopify,10/1/2024,3
850035852767,Shopify,11/1/2024,1
850035852767,Shopify,12/1/2024,0
810128952798,Shopify,1/1/2024,4
810128952798,Shopify,2/1/2024,0
810128952798,Shopify,3/1/2024,0
810128952798,Shopify,4/1/2024,0
810128952798,Shopify,5/1/2024,0
810128952798,Shopify,6/1/2024,1
810128952798,Shopify,7/1/2024,1
810128952798,Shopify,8/1/2024,1
810128952798,Shopify,9/1/2024,0
810128952798,Shopify,10/1/2024,0
810128952798,Shopify,11/1/2024,0
810128952798,Shopify,12/1/2024,0
850035852408,Shopify,1/1/2024,0
850035852408,Shopify,2/1/2024,1
850035852408,Shopify,3/1/2024,2
850035852408,Shopify,4/1/2024,1
850035852408,Shopify,5/1/2024,1
850035852408,Shopify,6/1/2024,2
850035852408,Shopify,7/1/2024,2
850035852408,Shopify,8/1/2024,1
850035852408,Shopify,9/1/2024,1
850035852408,Shopify,10/1/2024,1
850035852408,Shopify,11/1/2024,1
850035852408,Shopify,12/1/2024,0
798304395068,Shopify,1/1/2024,35
798304395068,Shopify,2/1/2024,15
798304395068,Shopify,3/1/2024,1
798304395068,Shopify,4/1/2024,0
798304395068,Shopify,5/1/2024,2
798304395068,Shopify,6/1/2024,16
798304395068,Shopify,7/1/2024,15
798304395068,Shopify,8/1/2024,15
798304395068,Shopify,9/1/2024,22
798304395068,Shopify,10/1/2024,10
798304395068,Shopify,11/1/2024,29
798304395068,Shopify,12/1/2024,16
798304441550,Shopify,1/1/2024,13
798304441550,Shopify,2/1/2024,6
798304441550,Shopify,3/1/2024,8
798304441550,Shopify,4/1/2024,14
798304441550,Shopify,5/1/2024,8
798304441550,Shopify,6/1/2024,15
798304441550,Shopify,7/1/2024,14
798304441550,Shopify,8/1/2024,5
798304441550,Shopify,9/1/2024,13
798304441550,Shopify,10/1/2024,31
798304441550,Shopify,11/1/2024,37
798304441550,Shopify,12/1/2024,112
798304495423,Shopify,1/1/2024,4
798304495423,Shopify,2/1/2024,3
798304495423,Shopify,3/1/2024,2
798304495423,Shopify,4/1/2024,4
798304495423,Shopify,5/1/2024,6
798304495423,Shopify,6/1/2024,5
798304495423,Shopify,7/1/2024,4
798304495423,Shopify,8/1/2024,4
798304495423,Shopify,9/1/2024,6
798304495423,Shopify,10/1/2024,9
798304495423,Shopify,11/1/2024,2
798304495423,Shopify,12/1/2024,1
810128951241,Shopify,1/1/2024,1
810128951241,Shopify,2/1/2024,0
810128951241,Shopify,3/1/2024,4
810128951241,Shopify,4/1/2024,2
810128951241,Shopify,5/1/2024,3
810128951241,Shopify,6/1/2024,5
810128951241,Shopify,7/1/2024,4
810128951241,Shopify,8/1/2024,4
810128951241,Shopify,9/1/2024,3
810128951241,Shopify,10/1/2024,1
810128951241,Shopify,11/1/2024,6
810128951241,Shopify,12/1/2024,1
850035852538,Shopify,1/1/2024,19
850035852538,Shopify,2/1/2024,7
850035852538,Shopify,3/1/2024,5
850035852538,Shopify,4/1/2024,2
850035852538,Shopify,5/1/2024,2
850035852538,Shopify,6/1/2024,5
850035852538,Shopify,7/1/2024,4
850035852538,Shopify,8/1/2024,3
850035852538,Shopify,9/1/2024,2
850035852538,Shopify,10/1/2024,5
850035852538,Shopify,11/1/2024,2
850035852538,Shopify,12/1/2024,5
798304395136,Shopify,1/1/2024,51
798304395136,Shopify,2/1/2024,9
798304395136,Shopify,3/1/2024,24
798304395136,Shopify,4/1/2024,32
798304395136,Shopify,5/1/2024,37
798304395136,Shopify,6/1/2024,51
798304395136,Shopify,7/1/2024,39
798304395136,Shopify,8/1/2024,24
798304395136,Shopify,9/1/2024,46
798304395136,Shopify,10/1/2024,64
798304395136,Shopify,11/1/2024,84
798304395136,Shopify,12/1/2024,72
798304460827,Shopify,1/1/2024,5
798304460827,Shopify,2/1/2024,4
798304460827,Shopify,3/1/2024,0
798304460827,Shopify,4/1/2024,0
798304460827,Shopify,5/1/2024,0
798304460827,Shopify,6/1/2024,8
798304460827,Shopify,7/1/2024,6
798304460827,Shopify,8/1/2024,6
798304460827,Shopify,9/1/2024,9
798304460827,Shopify,10/1/2024,10
798304460827,Shopify,11/1/2024,12
798304460827,Shopify,12/1/2024,4
798304441543,Shopify,1/1/2024,0
798304441543,Shopify,2/1/2024,0
798304441543,Shopify,3/1/2024,0
798304441543,Shopify,4/1/2024,0
798304441543,Shopify,5/1/2024,1
798304441543,Shopify,6/1/2024,7
798304441543,Shopify,7/1/2024,5
798304441543,Shopify,8/1/2024,6
798304441543,Shopify,9/1/2024,2
798304441543,Shopify,10/1/2024,1
798304441543,Shopify,11/1/2024,2
798304441543,Shopify,12/1/2024,0
850035852453,Shopify,1/1/2024,0
850035852453,Shopify,2/1/2024,0
850035852453,Shopify,3/1/2024,2
850035852453,Shopify,4/1/2024,0
850035852453,Shopify,5/1/2024,0
850035852453,Shopify,6/1/2024,20
850035852453,Shopify,7/1/2024,14
850035852453,Shopify,8/1/2024,20
850035852453,Shopify,9/1/2024,11
850035852453,Shopify,10/1/2024,12
850035852453,Shopify,11/1/2024,13
850035852453,Shopify,12/1/2024,15
810128952125,Shopify,1/1/2024,7
810128952125,Shopify,2/1/2024,1
810128952125,Shopify,3/1/2024,0
810128952125,Shopify,4/1/2024,6
810128952125,Shopify,5/1/2024,7
810128952125,Shopify,6/1/2024,6
810128952125,Shopify,7/1/2024,4
810128952125,Shopify,8/1/2024,6
810128952125,Shopify,9/1/2024,8
810128952125,Shopify,10/1/2024,7
810128952125,Shopify,11/1/2024,5
810128952125,Shopify,12/1/2024,19
850035852385,Shopify,1/1/2024,12
850035852385,Shopify,2/1/2024,29
850035852385,Shopify,3/1/2024,3
850035852385,Shopify,4/1/2024,10
850035852385,Shopify,5/1/2024,15
850035852385,Shopify,6/1/2024,12
850035852385,Shopify,7/1/2024,6
850035852385,Shopify,8/1/2024,12
850035852385,Shopify,9/1/2024,8
850035852385,Shopify,10/1/2024,35
850035852385,Shopify,11/1/2024,6
850035852385,Shopify,12/1/2024,56
798304441499,Shopify,1/1/2024,26
798304441499,Shopify,2/1/2024,5
798304441499,Shopify,3/1/2024,6
798304441499,Shopify,4/1/2024,8
798304441499,Shopify,5/1/2024,7
798304441499,Shopify,6/1/2024,2
798304441499,Shopify,7/1/2024,1
798304441499,Shopify,8/1/2024,2
798304441499,Shopify,9/1/2024,3
798304441499,Shopify,10/1/2024,3
798304441499,Shopify,11/1/2024,1
798304441499,Shopify,12/1/2024,4
798304497212,Shopify,1/1/2024,3
798304497212,Shopify,2/1/2024,7
798304497212,Shopify,3/1/2024,8
798304497212,Shopify,4/1/2024,0
798304497212,Shopify,5/1/2024,1
798304497212,Shopify,6/1/2024,6
798304497212,Shopify,7/1/2024,3
798304497212,Shopify,8/1/2024,7
798304497212,Shopify,9/1/2024,12
798304497212,Shopify,10/1/2024,5
798304497212,Shopify,11/1/2024,2
798304497212,Shopify,12/1/2024,5
810128950169,Shopify,1/1/2024,0
810128950169,Shopify,2/1/2024,1
810128950169,Shopify,3/1/2024,1
810128950169,Shopify,4/1/2024,0
810128950169,Shopify,5/1/2024,1
810128950169,Shopify,6/1/2024,2
810128950169,Shopify,7/1/2024,1
810128950169,Shopify,8/1/2024,1
810128950169,Shopify,9/1/2024,1
810128950169,Shopify,10/1/2024,1
810128950169,Shopify,11/1/2024,1
810128950169,Shopify,12/1/2024,0
850035852606,Shopify,1/1/2024,0
850035852606,Shopify,2/1/2024,1
850035852606,Shopify,3/1/2024,1
850035852606,Shopify,4/1/2024,2
850035852606,Shopify,5/1/2024,0
850035852606,Shopify,6/1/2024,2
850035852606,Shopify,7/1/2024,1
850035852606,Shopify,8/1/2024,3
850035852606,Shopify,9/1/2024,1
850035852606,Shopify,10/1/2024,1
850035852606,Shopify,11/1/2024,1
850035852606,Shopify,12/1/2024,1
850035852620,Shopify,1/1/2024,1
850035852620,Shopify,2/1/2024,0
850035852620,Shopify,3/1/2024,0
850035852620,Shopify,4/1/2024,0
850035852620,Shopify,5/1/2024,0
850035852620,Shopify,6/1/2024,2
850035852620,Shopify,7/1/2024,1
850035852620,Shopify,8/1/2024,0
850035852620,Shopify,9/1/2024,0
850035852620,Shopify,10/1/2024,0
850035852620,Shopify,11/1/2024,0
850035852620,Shopify,12/1/2024,0
810128951289,Shopify,1/1/2024,0
810128951289,Shopify,2/1/2024,0
810128951289,Shopify,3/1/2024,0
810128951289,Shopify,4/1/2024,0
810128951289,Shopify,5/1/2024,0
810128951289,Shopify,6/1/2024,4
810128951289,Shopify,7/1/2024,2
810128951289,Shopify,8/1/2024,4
810128951289,Shopify,9/1/2024,3
810128951289,Shopify,10/1/2024,8
810128951289,Shopify,11/1/2024,17
810128951289,Shopify,12/1/2024,2
810128951043,Shopify,1/1/2024,0
810128951043,Shopify,2/1/2024,0
810128951043,Shopify,3/1/2024,0
810128951043,Shopify,4/1/2024,0
810128951043,Shopify,5/1/2024,3
810128951043,Shopify,6/1/2024,2
810128951043,Shopify,7/1/2024,1
810128951043,Shopify,8/1/2024,1
810128951043,Shopify,9/1/2024,1
810128951043,Shopify,10/1/2024,3
810128951043,Shopify,11/1/2024,3
810128951043,Shopify,12/1/2024,2
810128951180,Shopify,1/1/2024,0
810128951180,Shopify,2/1/2024,0
810128951180,Shopify,3/1/2024,0
810128951180,Shopify,4/1/2024,2
810128951180,Shopify,5/1/2024,2
810128951180,Shopify,6/1/2024,2
810128951180,Shopify,7/1/2024,1
810128951180,Shopify,8/1/2024,2
810128951180,Shopify,9/1/2024,2
810128951180,Shopify,10/1/2024,1
810128951180,Shopify,11/1/2024,1
810128951180,Shopify,12/1/2024,2
810128950268,Shopify,1/1/2024,2
810128950268,Shopify,2/1/2024,0
810128950268,Shopify,3/1/2024,5
810128950268,Shopify,4/1/2024,4
810128950268,Shopify,5/1/2024,2
810128950268,Shopify,6/1/2024,2
810128950268,Shopify,7/1/2024,1
810128950268,Shopify,8/1/2024,1
810128950268,Shopify,9/1/2024,2
810128950268,Shopify,10/1/2024,2
810128950268,Shopify,11/1/2024,1
810128950268,Shopify,12/1/2024,2
810128951197,Shopify,1/1/2024,2
810128951197,Shopify,2/1/2024,3
810128951197,Shopify,3/1/2024,6
810128951197,Shopify,4/1/2024,7
810128951197,Shopify,5/1/2024,3
810128951197,Shopify,6/1/2024,9
810128951197,Shopify,7/1/2024,4
810128951197,Shopify,8/1/2024,2
810128951197,Shopify,9/1/2024,6
810128951197,Shopify,10/1/2024,3
810128951197,Shopify,11/1/2024,4
810128951197,Shopify,12/1/2024,1
810128952118,Shopify,1/1/2024,1
810128952118,Shopify,2/1/2024,13
810128952118,Shopify,3/1/2024,24
810128952118,Shopify,4/1/2024,17
810128952118,Shopify,5/1/2024,6
810128952118,Shopify,6/1/2024,5
810128952118,Shopify,7/1/2024,2
810128952118,Shopify,8/1/2024,1
810128952118,Shopify,9/1/2024,5
810128952118,Shopify,10/1/2024,4
810128952118,Shopify,11/1/2024,2
810128952118,Shopify,12/1/2024,5
850035852842,Shopify,1/1/2024,1
850035852842,Shopify,2/1/2024,1
850035852842,Shopify,3/1/2024,0
850035852842,Shopify,4/1/2024,0
850035852842,Shopify,5/1/2024,1
850035852842,Shopify,6/1/2024,3
850035852842,Shopify,7/1/2024,1
850035852842,Shopify,8/1/2024,0
850035852842,Shopify,9/1/2024,0
850035852842,Shopify,10/1/2024,1
850035852842,Shopify,11/1/2024,0
850035852842,Shopify,12/1/2024,1
798304348354,Shopify,1/1/2024,8
798304348354,Shopify,2/1/2024,14
798304348354,Shopify,3/1/2024,2
798304348354,Shopify,4/1/2024,16
798304348354,Shopify,5/1/2024,3
798304348354,Shopify,6/1/2024,8
798304348354,Shopify,7/1/2024,2
798304348354,Shopify,8/1/2024,4
798304348354,Shopify,9/1/2024,3
798304348354,Shopify,10/1/2024,3
798304348354,Shopify,11/1/2024,1
798304348354,Shopify,12/1/2024,7
850035852422,Shopify,1/1/2024,1
850035852422,Shopify,2/1/2024,3
850035852422,Shopify,3/1/2024,3
850035852422,Shopify,4/1/2024,3
850035852422,Shopify,5/1/2024,3
850035852422,Shopify,6/1/2024,4
850035852422,Shopify,7/1/2024,1
850035852422,Shopify,8/1/2024,1
850035852422,Shopify,9/1/2024,1
850035852422,Shopify,10/1/2024,3
850035852422,Shopify,11/1/2024,0
850035852422,Shopify,12/1/2024,0
798304468762,Shopify,1/1/2024,3
798304468762,Shopify,2/1/2024,3
798304468762,Shopify,3/1/2024,1
798304468762,Shopify,4/1/2024,1
798304468762,Shopify,5/1/2024,2
798304468762,Shopify,6/1/2024,5
798304468762,Shopify,7/1/2024,1
798304468762,Shopify,8/1/2024,4
798304468762,Shopify,9/1/2024,3
798304468762,Shopify,10/1/2024,8
798304468762,Shopify,11/1/2024,8
798304468762,Shopify,12/1/2024,1
798304468748,Shopify,1/1/2024,10
798304468748,Shopify,2/1/2024,0
798304468748,Shopify,3/1/2024,4
798304468748,Shopify,4/1/2024,3
798304468748,Shopify,5/1/2024,7
798304468748,Shopify,6/1/2024,13
798304468748,Shopify,7/1/2024,2
798304468748,Shopify,8/1/2024,6
798304468748,Shopify,9/1/2024,4
798304468748,Shopify,10/1/2024,6
798304468748,Shopify,11/1/2024,6
798304468748,Shopify,12/1/2024,1
